id,name,category,price,stock
2669,toys-2669,toys,56.53,183
2670,food-2670,food,57.90,190
2671,electronics-2671,electronics,59.27,197
2672,clothing-2672,clothing,60.64,204
2673,books-2673,books,62.01,211
2674,home-2674,home,63.38,218
2675,toys-2675,toys,64.75,225
2676,food-2676,food,66.12,232
2677,electronics-2677,electronics,67.49,239
2678,clothing-2678,clothing,68.86,246
2679,books-2679,books,70.23,253
2680,home-2680,home,71.60,260
2681,toys-2681,toys,72.97,267
2682,food-2682,food,74.34,274
2683,electronics-2683,electronics,75.71,281
2684,clothing-2684,clothing,77.08,288
2685,books-2685,books,78.45,295
2686,home-2686,home,79.82,302
2687,toys-2687,toys,81.19,309
2688,food-2688,food,82.56,316
2689,electronics-2689,electronics,83.93,323
2690,clothing-2690,clothing,85.30,330
2691,books-2691,books,86.67,337
2692,home-2692,home,88.04,344
2693,toys-2693,toys,89.41,351
2694,food-2694,food,90.78,358
2695,electronics-2695,electronics,92.15,365
2696,clothing-2696,clothing,93.52,372
2697,books-2697,books,94.89,379
2698,home-2698,home,96.26,386
2699,toys-2699,toys,97.63,393
2700,food-2700,food,99.00,400
2701,electronics-2701,electronics,0.37,407
2702,clothing-2702,clothing,1.74,414
2703,books-2703,books,3.11,421
2704,home-2704,home,4.48,428
2705,toys-2705,toys,5.85,435
2706,food-2706,food,7.22,442
2707,electronics-2707,electronics,8.59,449
2708,clothing-2708,clothing,9.96,456
2709,books-2709,books,11.33,463
2710,home-2710,home,12.70,470
2711,toys-2711,toys,14.07,477
2712,food-2712,food,15.44,484
2713,electronics-2713,electronics,16.81,491
2714,clothing-2714,clothing,18.18,498
2715,books-2715,books,19.55,5
2716,home-2716,home,20.92,12
2717,toys-2717,toys,22.29,19
2718,food-2718,food,23.66,26
2719,electronics-2719,electronics,25.03,33
2720,clothing-2720,clothing,26.40,40
2721,books-2721,books,27.77,47
2722,home-2722,home,29.14,54
2723,toys-2723,toys,30.51,61
2724,food-2724,food,31.88,68
2725,electronics-2725,electronics,33.25,75
2726,clothing-2726,clothing,34.62,82
2727,books-2727,books,35.99,89
2728,home-2728,home,37.36,96
2729,toys-2729,toys,38.73,103
2730,food-2730,food,40.10,110
2731,electronics-2731,electronics,41.47,117
2732,clothing-2732,clothing,42.84,124
2733,books-2733,books,44.21,131
2734,home-2734,home,45.58,138
2735,toys-2735,toys,46.95,145
2736,food-2736,food,48.32,152
2737,electronics-2737,electronics,49.69,159
2738,clothing-2738,clothing,51.06,166
2739,books-2739,books,52.43,173
2740,home-2740,home,53.80,180
2741,toys-2741,toys,55.17,187
2742,food-2742,food,56.54,194
2743,electronics-2743,electronics,57.91,201
2744,clothing-2744,clothing,59.28,208
2745,books-2745,books,60.65,215
2746,home-2746,home,62.02,222
2747,toys-2747,toys,63.39,229
2748,food-2748,food,64.76,236
2749,electronics-2749,electronics,66.13,243
2750,clothing-2750,clothing,67.50,250
2751,books-2751,books,68.87,257
2752,home-2752,home,70.24,264
2753,toys-2753,toys,71.61,271
2754,food-2754,food,72.98,278
2755,electronics-2755,electronics,74.35,285
2756,clothing-2756,clothing,75.72,292
2757,books-2757,books,77.09,299
2758,home-2758,home,78.46,306
2759,toys-2759,toys,79.83,313
2760,food-2760,food,81.20,320
2761,electronics-2761,electronics,82.57,327
2762,clothing-2762,clothing,83.94,334
2763,books-2763,books,85.31,341
2764,home-2764,home,86.68,348
2765,toys-2765,toys,88.05,355
2766,food-2766,food,89.42,362
2767,electronics-2767,electronics,90.79,369
2768,clothing-2768,clothing,92.16,376
2769,books-2769,books,93.53,383
2770,home-2770,home,94.90,390
2771,toys-2771,toys,96.27,397
2772,food-2772,food,97.64,404
2773,electronics-2773,electronics,99.01,411
2774,clothing-2774,clothing,0.38,418
2775,books-2775,books,1.75,425
2776,home-2776,home,3.12,432
2777,toys-2777,toys,4.49,439
2778,food-2778,food,5.86,446
2779,electronics-2779,electronics,7.23,453
2780,clothing-2780,clothing,8.60,460
2781,books-2781,books,9.97,467
2782,home-2782,home,11.34,474
2783,toys-2783,toys,12.71,481
2784,food-2784,food,14.08,488
2785,electronics-2785,electronics,15.45,495
2786,clothing-2786,clothing,16.82,2
2787,books-2787,books,18.19,9
2788,home-2788,home,19.56,16
2789,toys-2789,toys,20.93,23
2790,food-2790,food,22.30,30
2791,electronics-2791,electronics,23.67,37
2792,clothing-2792,clothing,25.04,44
2793,books-2793,books,26.41,51
2794,home-2794,home,27.78,58
2795,toys-2795,toys,29.15,65
2796,food-2796,food,30.52,72
2797,electronics-2797,electronics,31.89,79
2798,clothing-2798,clothing,33.26,86
2799,books-2799,books,34.63,93
2800,home-2800,home,36.00,100
2801,toys-2801,toys,37.37,107
2802,food-2802,food,38.74,114
2803,electronics-2803,electronics,40.11,121
2804,clothing-2804,clothing,41.48,128
2805,books-2805,books,42.85,135
2806,home-2806,home,44.22,142
2807,toys-2807,toys,45.59,149
2808,food-2808,food,46.96,156
2809,electronics-2809,electronics,48.33,163
2810,clothing-2810,clothing,49.70,170
2811,books-2811,books,51.07,177
2812,home-2812,home,52.44,184
2813,toys-2813,toys,53.81,191
2814,food-2814,food,55.18,198
2815,electronics-2815,electronics,56.55,205
2816,clothing-2816,clothing,57.92,212
2817,books-2817,books,59.29,219
2818,home-2818,home,60.66,226
2819,toys-2819,toys,62.03,233
2820,food-2820,food,63.40,240
2821,electronics-2821,electronics,64.77,247
2822,clothing-2822,clothing,66.14,254
2823,books-2823,books,67.51,261
2824,home-2824,home,68.88,268
2825,toys-2825,toys,70.25,275
2826,food-2826,food,71.62,282
2827,electronics-2827,electronics,72.99,289
2828,clothing-2828,clothing,74.36,296
2829,books-2829,books,75.73,303
2830,home-2830,home,77.10,310
2831,toys-2831,toys,78.47,317
2832,food-2832,food,79.84,324
2833,electronics-2833,electronics,81.21,331
2834,clothing-2834,clothing,82.58,338
2835,books-2835,books,83.95,345
2836,home-2836,home,85.32,352
2837,toys-2837,toys,86.69,359
2838,food-2838,food,88.06,366
2839,electronics-2839,electronics,89.43,373
2840,clothing-2840,clothing,90.80,380
2841,books-2841,books,92.17,387
2842,home-2842,home,93.54,394
2843,toys-2843,toys,94.91,401
2844,food-2844,food,96.28,408
2845,electronics-2845,electronics,97.65,415
2846,clothing-2846,clothing,99.02,422
2847,books-2847,books,0.39,429
2848,home-2848,home,1.76,436
2849,toys-2849,toys,3.13,443
2850,food-2850,food,4.50,450
2851,electronics-2851,electronics,5.87,457
2852,clothing-2852,clothing,7.24,464
2853,books-2853,books,8.61,471
2854,home-2854,home,9.98,478
2855,toys-2855,toys,11.35,485
2856,food-2856,food,12.72,492
2857,electronics-2857,electronics,14.09,499
2858,clothing-2858,clothing,15.46,6
2859,books-2859,books,16.83,13
2860,home-2860,home,18.20,20
2861,toys-2861,toys,19.57,27
2862,food-2862,food,20.94,34
2863,electronics-2863,electronics,22.31,41
2864,clothing-2864,clothing,23.68,48
2865,books-2865,books,25.05,55
2866,home-2866,home,26.42,62
2867,toys-2867,toys,27.79,69
2868,food-2868,food,29.16,76
2869,electronics-2869,electronics,30.53,83
2870,clothing-2870,clothing,31.90,90
2871,books-2871,books,33.27,97
2872,home-2872,home,34.64,104
2873,toys-2873,toys,36.01,111
2874,food-2874,food,37.38,118
2875,electronics-2875,electronics,38.75,125
2876,clothing-2876,clothing,40.12,132
2877,books-2877,books,41.49,139
2878,home-2878,home,42.86,146
2879,toys-2879,toys,44.23,153
2880,food-2880,food,45.60,160
2881,electronics-2881,electronics,46.97,167
2882,clothing-2882,clothing,48.34,174
2883,books-2883,books,49.71,181
2884,home-2884,home,51.08,188
2885,toys-2885,toys,52.45,195
2886,food-2886,food,53.82,202
2887,electronics-2887,electronics,55.19,209
2888,clothing-2888,clothing,56.56,216
2889,books-2889,books,57.93,223
2890,home-2890,home,59.30,230
2891,toys-2891,toys,60.67,237
2892,food-2892,food,62.04,244
2893,electronics-2893,electronics,63.41,251
2894,clothing-2894,clothing,64.78,258
2895,books-2895,books,66.15,265
2896,home-2896,home,67.52,272
2897,toys-2897,toys,68.89,279
2898,food-2898,food,70.26,286
2899,electronics-2899,electronics,71.63,293
2900,clothing-2900,clothing,73.00,300
2901,books-2901,books,74.37,307
2902,home-2902,home,75.74,314
2903,toys-2903,toys,77.11,321
2904,food-2904,food,78.48,328
2905,electronics-2905,electronics,79.85,335
2906,clothing-2906,clothing,81.22,342
2907,books-2907,books,82.59,349
2908,home-2908,home,83.96,356
2909,toys-2909,toys,85.33,363
2910,food-2910,food,86.70,370
2911,electronics-2911,electronics,88.07,377
2912,clothing-2912,clothing,89.44,384
2913,books-2913,books,90.81,391
2914,home-2914,home,92.18,398
2915,toys-2915,toys,93.55,405
2916,food-2916,food,94.92,412
2917,electronics-2917,electronics,96.29,419
2918,clothing-2918,clothing,97.66,426
2919,books-2919,books,99.03,433
2920,home-2920,home,0.40,440
2921,toys-2921,toys,1.77,447
2922,food-2922,food,3.14,454
2923,electronics-2923,electronics,4.51,461
2924,clothing-2924,clothing,5.88,468
2925,books-2925,books,7.25,475
2926,home-2926,home,8.62,482
2927,toys-2927,toys,9.99,489
2928,food-2928,food,11.36,496
2929,electronics-2929,electronics,12.73,3
2930,clothing-2930,clothing,14.10,10
2931,books-2931,books,15.47,17
2932,home-2932,home,16.84,24
2933,toys-2933,toys,18.21,31
2934,food-2934,food,19.58,38
2935,electronics-2935,electronics,20.95,45
2936,clothing-2936,clothing,22.32,52
2937,books-2937,books,23.69,59
2938,home-2938,home,25.06,66
2939,toys-2939,toys,26.43,73
2940,food-2940,food,27.80,80
2941,electronics-2941,electronics,29.17,87
2942,clothing-2942,clothing,30.54,94
2943,books-2943,books,31.91,101
2944,home-2944,home,33.28,108
2945,toys-2945,toys,34.65,115
2946,food-2946,food,36.02,122
2947,electronics-2947,electronics,37.39,129
2948,clothing-2948,clothing,38.76,136
2949,books-2949,books,40.13,143
2950,home-2950,home,41.50,150
2951,toys-2951,toys,42.87,157
2952,food-2952,food,44.24,164
2953,electronics-2953,electronics,45.61,171
2954,clothing-2954,clothing,46.98,178
2955,books-2955,books,48.35,185
2956,home-2956,home,49.72,192
2957,toys-2957,toys,51.09,199
2958,food-2958,food,52.46,206
2959,electronics-2959,electronics,53.83,213
2960,clothing-2960,clothing,55.20,220
2961,books-2961,books,56.57,227
2962,home-2962,home,57.94,234
2963,toys-2963,toys,59.31,241
2964,food-2964,food,60.68,248
2965,electronics-2965,electronics,62.05,255
2966,clothing-2966,clothing,63.42,262
2967,books-2967,books,64.79,269
2968,home-2968,home,66.16,276
2969,toys-2969,toys,67.53,283
2970,food-2970,food,68.90,290
2971,electronics-2971,electronics,70.27,297
2972,clothing-2972,clothing,71.64,304
2973,books-2973,books,73.01,311
2974,home-2974,home,74.38,318
2975,toys-2975,toys,75.75,325
2976,food-2976,food,77.12,332
2977,electronics-2977,electronics,78.49,339
2978,clothing-2978,clothing,79.86,346
2979,books-2979,books,81.23,353
2980,home-2980,home,82.60,360
2981,toys-2981,toys,83.97,367
2982,food-2982,food,85.34,374
2983,electronics-2983,electronics,86.71,381
2984,clothing-2984,clothing,88.08,388
2985,books-2985,books,89.45,395
2986,home-2986,home,90.82,402
2987,toys-2987,toys,92.19,409
2988,food-2988,food,93.56,416
2989,electronics-2989,electronics,94.93,423
2990,clothing-2990,clothing,96.30,430
2991,books-2991,books,97.67,437
2992,home-2992,home,99.04,444
2993,toys-2993,toys,0.41,451
2994,food-2994,food,1.78,458
2995,electronics-2995,electronics,3.15,465
2996,clothing-2996,clothing,4.52,472
2997,books-2997,books,5.89,479
2998,home-2998,home,7.26,486
2999,toys-2999,toys,8.63,493
3000,food-3000,food,10.00,0
3001,electronics-3001,electronics,11.37,7
3002,clothing-3002,clothing,12.74,14
3003,books-3003,books,14.11,21
3004,home-3004,home,15.48,28
3005,toys-3005,toys,16.85,35
3006,food-3006,food,18.22,42
3007,electronics-3007,electronics,19.59,49
3008,clothing-3008,clothing,20.96,56
3009,books-3009,books,22.33,63
3010,home-3010,home,23.70,70
3011,toys-3011,toys,25.07,77
3012,food-3012,food,26.44,84
3013,electronics-3013,electronics,27.81,91
3014,clothing-3014,clothing,29.18,98
3015,books-3015,books,30.55,105
3016,home-3016,home,31.92,112
3017,toys-3017,toys,33.29,119
3018,food-3018,food,34.66,126
3019,electronics-3019,electronics,36.03,133
3020,clothing-3020,clothing,37.40,140
3021,books-3021,books,38.77,147
3022,home-3022,home,40.14,154
3023,toys-3023,toys,41.51,161
3024,food-3024,food,42.88,168
3025,electronics-3025,electronics,44.25,175
3026,clothing-3026,clothing,45.62,182
3027,books-3027,books,46.99,189
3028,home-3028,home,48.36,196
3029,toys-3029,toys,49.73,203
3030,food-3030,food,51.10,210
3031,electronics-3031,electronics,52.47,217
3032,clothing-3032,clothing,53.84,224
3033,books-3033,books,55.21,231
3034,home-3034,home,56.58,238
3035,toys-3035,toys,57.95,245
3036,food-3036,food,59.32,252
3037,electronics-3037,electronics,60.69,259
3038,clothing-3038,clothing,62.06,266
3039,books-3039,books,63.43,273
3040,home-3040,home,64.80,280
3041,toys-3041,toys,66.17,287
3042,food-3042,food,67.54,294
3043,electronics-3043,electronics,68.91,301
3044,clothing-3044,clothing,70.28,308
3045,books-3045,books,71.65,315
3046,home-3046,home,73.02,322
3047,toys-3047,toys,74.39,329
3048,food-3048,food,75.76,336
3049,electronics-3049,electronics,77.13,343
3050,clothing-3050,clothing,78.50,350
3051,books-3051,books,79.87,357
3052,home-3052,home,81.24,364
3053,toys-3053,toys,82.61,371
3054,food-3054,food,83.98,378
3055,electronics-3055,electronics,85.35,385
3056,clothing-3056,clothing,86.72,392
3057,books-3057,books,88.09,399
3058,home-3058,home,89.46,406
3059,toys-3059,toys,90.83,413
3060,food-3060,food,92.20,420
3061,electronics-3061,electronics,93.57,427
3062,clothing-3062,clothing,94.94,434
3063,books-3063,books,96.31,441
3064,home-3064,home,97.68,448
3065,toys-3065,toys,99.05,455
3066,food-3066,food,0.42,462
3067,electronics-3067,electronics,1.79,469
3068,clothing-3068,clothing,3.16,476
3069,books-3069,books,4.53,483
3070,home-3070,home,5.90,490
3071,toys-3071,toys,7.27,497
3072,food-3072,food,8.64,4
3073,electronics-3073,electronics,10.01,11
3074,clothing-3074,clothing,11.38,18
3075,books-3075,books,12.75,25
3076,home-3076,home,14.12,32
3077,toys-3077,toys,15.49,39
3078,food-3078,food,16.86,46
3079,electronics-3079,electronics,18.23,53
3080,clothing-3080,clothing,19.60,60
3081,books-3081,books,20.97,67
3082,home-3082,home,22.34,74
3083,toys-3083,toys,23.71,81
3084,food-3084,food,25.08,88
3085,electronics-3085,electronics,26.45,95
3086,clothing-3086,clothing,27.82,102
3087,books-3087,books,29.19,109
3088,home-3088,home,30.56,116
3089,toys-3089,toys,31.93,123
3090,food-3090,food,33.30,130
3091,electronics-3091,electronics,34.67,137
3092,clothing-3092,clothing,36.04,144
3093,books-3093,books,37.41,151
3094,home-3094,home,38.78,158
3095,toys-3095,toys,40.15,165
3096,food-3096,food,41.52,172
3097,electronics-3097,electronics,42.89,179
3098,clothing-3098,clothing,44.26,186
3099,books-3099,books,45.63,193
3100,home-3100,home,47.00,200
3101,toys-3101,toys,48.37,207
3102,food-3102,food,49.74,214
3103,electronics-3103,electronics,51.11,221
3104,clothing-3104,clothing,52.48,228
3105,books-3105,books,53.85,235
3106,home-3106,home,55.22,242
3107,toys-3107,toys,56.59,249
3108,food-3108,food,57.96,256
3109,electronics-3109,electronics,59.33,263
3110,clothing-3110,clothing,60.70,270
3111,books-3111,books,62.07,277
3112,home-3112,home,63.44,284
3113,toys-3113,toys,64.81,291
3114,food-3114,food,66.18,298
3115,electronics-3115,electronics,67.55,305
3116,clothing-3116,clothing,68.92,312
3117,books-3117,books,70.29,319
3118,home-3118,home,71.66,326
3119,toys-3119,toys,73.03,333
3120,food-3120,food,74.40,340
3121,electronics-3121,electronics,75.77,347
3122,clothing-3122,clothing,77.14,354
3123,books-3123,books,78.51,361
3124,home-3124,home,79.88,368
3125,toys-3125,toys,81.25,375
3126,food-3126,food,82.62,382
3127,electronics-3127,electronics,83.99,389
3128,clothing-3128,clothing,85.36,396
3129,books-3129,books,86.73,403
3130,home-3130,home,88.10,410
3131,toys-3131,toys,89.47,417
3132,food-3132,food,90.84,424
3133,electronics-3133,electronics,92.21,431
3134,clothing-3134,clothing,93.58,438
3135,books-3135,books,94.95,445
3136,home-3136,home,96.32,452
3137,toys-3137,toys,97.69,459
3138,food-3138,food,99.06,466
3139,electronics-3139,electronics,0.43,473
3140,clothing-3140,clothing,1.80,480
3141,books-3141,books,3.17,487
3142,home-3142,home,4.54,494
3143,toys-3143,toys,5.91,1
3144,food-3144,food,7.28,8
3145,electronics-3145,electronics,8.65,15
3146,clothing-3146,clothing,10.02,22
3147,books-3147,books,11.39,29
3148,home-3148,home,12.76,36
3149,toys-3149,toys,14.13,43
3150,food-3150,food,15.50,50
3151,electronics-3151,electronics,16.87,57
3152,clothing-3152,clothing,18.24,64
3153,books-3153,books,19.61,71
3154,home-3154,home,20.98,78
3155,toys-3155,toys,22.35,85
3156,food-3156,food,23.72,92
3157,electronics-3157,electronics,25.09,99
3158,clothing-3158,clothing,26.46,106
3159,books-3159,books,27.83,113
3160,home-3160,home,29.20,120
3161,toys-3161,toys,30.57,127
3162,food-3162,food,31.94,134
3163,electronics-3163,electronics,33.31,141
3164,clothing-3164,clothing,34.68,148
3165,books-3165,books,36.05,155
3166,home-3166,home,37.42,162
3167,toys-3167,toys,38.79,169
3168,food-3168,food,40.16,176
3169,electronics-3169,electronics,41.53,183
3170,clothing-3170,clothing,42.90,190
3171,books-3171,books,44.27,197
3172,home-3172,home,45.64,204
3173,toys-3173,toys,47.01,211
3174,food-3174,food,48.38,218
3175,electronics-3175,electronics,49.75,225
3176,clothing-3176,clothing,51.12,232
3177,books-3177,books,52.49,239
3178,home-3178,home,53.86,246
3179,toys-3179,toys,55.23,253
3180,food-3180,food,56.60,260
3181,electronics-3181,electronics,57.97,267
3182,clothing-3182,clothing,59.34,274
3183,books-3183,books,60.71,281
3184,home-3184,home,62.08,288
3185,toys-3185,toys,63.45,295
3186,food-3186,food,64.82,302
3187,electronics-3187,electronics,66.19,309
3188,clothing-3188,clothing,67.56,316
3189,books-3189,books,68.93,323
3190,home-3190,home,70.30,330
3191,toys-3191,toys,71.67,337
3192,food-3192,food,73.04,344
3193,electronics-3193,electronics,74.41,351
3194,clothing-3194,clothing,75.78,358
3195,books-3195,books,77.15,365
3196,home-3196,home,78.52,372
3197,toys-3197,toys,79.89,379
3198,food-3198,food,81.26,386
3199,electronics-3199,electronics,82.63,393
3200,clothing-3200,clothing,84.00,400
3201,books-3201,books,85.37,407
3202,home-3202,home,86.74,414
3203,toys-3203,toys,88.11,421
3204,food-3204,food,89.48,428
3205,electronics-3205,electronics,90.85,435
3206,clothing-3206,clothing,92.22,442
3207,books-3207,books,93.59,449
3208,home-3208,home,94.96,456
3209,toys-3209,toys,96.33,463
3210,food-3210,food,97.70,470
3211,electronics-3211,electronics,99.07,477
3212,clothing-3212,clothing,0.44,484
3213,books-3213,books,1.81,491
